id,sale_date,sale_price,sale_nbr,sale_warning,join_status,join_year,latitude,longitude,area,city,zoning,subdivision,present_use,land_val,imp_val,year_built,year_reno,sqft_lot,sqft,sqft_1,sqft_fbsmt,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm,view_otherwater,view_other,submarket
87146,2004-08-15,347500,1.0,   ,nochg,2025,47.7503,-122.2002,38,BOTHELL,R 40000,NORWAY HILL ADD,2,793000,71000,1967,0,11920,1270,1270,0,7,0,4,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
157514,2016-10-15,550000,,   ,nochg,2025,47.7726,-122.3798,1,SHORELINE,R6,,2,424000,424000,1959,0,8733,1890,1000,0,8,0,3,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
19686,2018-05-15,1107500,4.0,   ,new,2025,47.6997,-122.3082,7,SEATTLE,NR3,HEUSTIS ADD,2,413000,816000,2008,0,2756,3120,1200,790,9,8,3,2.0,4,3,0,1,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
21324,2000-02-15,217900,1.0,   ,nochg,2025,47.5115,-122.1577,85,RENTON,R-6,FARRELLS 1ST ADD,2,582000,247000,1978,0,9592,2490,1450,1040,7,7,4,1.0,4,1,2,0,340,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
141737,2010-01-15,280950,3.0,   ,new,2025,47.3587,-122.0398,56,MAPLE VALLEY,R-6,MEADOWS AT ROCK CREEK THE PH 01,2,380000,411000,2005,0,4750,2570,990,0,8,0,3,2.0,4,2,0,1,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
142253,2014-08-15,595000,3.0,   ,nochg,2025,47.651,-122.3705,12,SEATTLE,NR3,GETMAN ADD,2,852000,308000,1924,0,4800,1700,870,830,7,7,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,D
154053,2013-10-15,399995,2.0,   ,new,2025,47.4275,-122.1803,51,KENT,SR-6,SPRING BROOK FIVE-ACRE TRS,2,211000,535000,2013,0,5057,2290,910,0,8,0,3,2.0,4,2,0,1,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
39234,2002-08-15,280000,1.0,   ,nochg,2025,47.3334,-122.3501,52,FEDERAL WAY,RS15.0,DEMARWOOD ADD,2,331000,538000,1961,0,13485,2287,2287,0,7,0,5,1.0,3,2,0,1,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,I
128569,2008-02-15,570000,1.0,   ,new,2025,47.7445,-121.9826,70,DUVALL,R6,CHERRY HILL VISTA,2,239000,724000,2007,0,5978,2760,1360,0,8,0,3,2.0,3,2,0,1,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
19319,2006-07-15,580000,3.0,   ,nochg,2025,47.6842,-122.2963,45,SEATTLE,NR3,MANORS UNIVERSITY ADD,2,738000,418000,1939,0,5550,2160,1080,1080,7,7,4,1.0,3,2,0,0,0,200,0,0,0,0,0,2,0,2,0,0,0,0,0,0,C
152764,2016-08-15,275900,4.0,   ,new,2025,47.3314,-122.287,27,KING COUNTY,R8,DMITRIE'S PLACE,29,150000,332000,2001,0,3031,1560,700,0,7,0,3,2.0,3,2,0,1,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
100438,2000-03-15,230000,,   ,nochg,2025,47.4024,-122.2156,59,KENT,SR-6,UNEEDAN ORCHARD TRS,2,237000,372000,1997,0,8452,2230,1440,790,7,7,3,1.0,3,3,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
33402,2024-12-15,1780000,,   ,nochg,2025,47.7019,-122.123,72,REDMOND,NR,CRESTWOOD FIRS,2,720000,691000,1984,0,12084,2330,1400,0,8,0,4,2.0,4,2,0,1,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74926,2003-07-15,350000,1.0,   ,nochg,2025,47.4034,-122.4628,100,KING COUNTY,RA2.5,ORCHARD BEACH ADD,2,203000,639000,1997,0,70567,1280,1280,0,8,0,3,1.0,2,2,0,1,986,248,0,0,0,1,0,0,0,0,0,1,0,0,0,0,H
89469,2022-04-15,930000,,   ,miss99,2025,47.7366,-121.9664,70,DUVALL,R8,ALDERWOOD GROVE SUBDIV,2,298000,662000,1975,0,15723,3680,2350,1330,7,6,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
121761,2001-11-15,415000,,   ,nochg,2025,47.6637,-122.2868,44,SEATTLE,NR3,UNIVERSITY ANNEX ADD,2,894000,468000,1940,0,7650,2750,2130,620,7,5,4,1.0,4,2,1,0,530,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
120204,2003-11-15,905000,2.0,   ,nochg,2025,47.6038,-122.209,92,BELLEVUE,R-1.8,MEYDENBAUER PARK ADD NO. 02,2,1703000,847000,1986,0,18809,4120,1480,1330,9,9,4,2.0,4,2,0,1,0,530,0,0,0,1,0,0,2,3,0,0,0,0,0,3,S
161963,1999-07-15,158600,1.0,   ,nochg,2025,47.5413,-122.2685,81,SEATTLE,NR3,YESLERS LAKEWOOD ADD,2,427000,282000,1945,0,6150,860,780,80,6,5,4,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
67582,1999-09-15,213950,,   ,nochg,2025,47.735,-122.1906,73,BOTHELL,R 7200,WINDSOR VISTA NO. 01,2,693000,91000,1967,0,7446,1570,1570,0,7,0,3,1.0,3,1,1,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
62276,2018-03-15,496940,2.0,   ,nochg,2025,47.3949,-122.1631,29,KENT,SR-4.5,STARCREST 3RD ADD,2,225000,439000,1966,0,19608,2250,2250,0,7,0,5,1.0,4,1,1,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
104508,2010-07-15,345000,2.0,   ,new,2025,47.481,-122.2793,24,TUKWILA,LDR,FOSTERVIEW ESTATES,2,191000,539000,2002,0,11325,2140,960,0,8,0,3,2.0,3,2,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J
184375,2023-03-15,1358000,,   ,nochg,2025,47.6229,-122.1006,91,BELLEVUE,R-5,TAM O SHANTER PARK NO. 01,2,979000,294000,1966,0,7682,2140,1400,740,8,7,3,1.0,4,1,1,1,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
55819,2017-09-15,480775,2.0,   ,new,2025,47.3388,-122.1785,61,AUBURN,R5,BRIDGES PUD,2,207000,535000,2017,0,3808,2772,1136,0,8,0,3,2.0,4,2,0,1,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
102564,2000-09-15,257500,1.0,   ,new,2025,47.4945,-122.1736,85,RENTON,R-8,STEWARTS HIGHLAND ACRE TRS,2,404000,378000,2000,0,6027,2040,1040,0,8,0,3,2.0,3,2,0,1,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
148526,2024-06-15,694000,2.0,   ,nochg,2025,47.495,-122.1532,32,RENTON,R-8,MC CLAIN ADD,2,283000,341000,1960,0,9720,1320,1320,0,7,0,5,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
15125,2013-04-15,1490000,3.0,   ,rebuilt - before,1999,47.6929,-122.2043,74,KIRKLAND,RS7.2,BURKE-FARRARS KIRKLAND DIV NO. 27,2,100000,93000,1955,0,10290,1260,1260,0,7,0,4,1.0,3,1,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
1328,2019-03-15,529950,3.0,   ,new,2025,47.3382,-122.1798,61,AUBURN,R5,BRIDGES PUD,2,207000,506000,2015,0,4027,2602,1085,0,8,0,3,2.0,4,2,0,1,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
127364,2020-07-15,1649000,3.0,   ,reno - before,1999,47.5881,-122.2434,34,MERCER ISLAND,R-8.4,EAST SEATTLE ADD,2,210000,188000,1945,1985,10500,2400,1440,450,8,5,4,1.5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S
174214,2012-03-15,366000,2.0,   ,nochg,2025,47.7485,-122.3383,2,SHORELINE,R6,MAYWOOD TERRACE ADD,2,366000,612000,1959,0,10920,2980,1490,1490,7,7,5,1.0,4,1,2,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
67780,2016-10-15,520000,2.0, 15 ,miss99,2025,47.6975,-122.3503,6,SEATTLE,LR1 (M),BEVERLY HEIGHTS ADD,29,213000,343000,1998,0,2177,1330,570,0,7,0,3,2.0,3,2,0,1,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
105950,2011-07-15,572500,4.0, 41 ,nochg,2025,47.6895,-122.3222,7,SEATTLE,NR3,GREEN LAKE ELECTRIC ADD,2,584000,509000,1927,0,4080,2210,1000,600,7,7,5,1.5,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
107297,2003-09-15,435000,,   ,nochg,2025,47.3829,-122.0728,60,KING COUNTY,RA5,,2,287000,593000,1995,0,49222,2766,1706,0,8,0,3,2.0,4,3,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
175122,2018-12-15,675001,2.0,   ,nochg,2025,47.772,-122.1641,38,WOODINVILLE,R-6,LECKNER,2,498000,548000,1998,0,3492,1980,690,500,8,7,4,2.0,3,2,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
183900,2005-07-15,375000,1.0,   ,nochg,2025,47.6652,-122.3262,43,SEATTLE,NR3,WOODS SOUTH DIV OF GREEN LAKE ADD,2,432000,391000,1913,0,2926,1320,950,0,7,0,4,1.5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,B
10542,2000-10-15,169000,1.0,   ,nochg,2025,47.7448,-122.3338,2,SHORELINE,R6,GREEN LAKE FIVE-ACRE TRS,2,378000,240000,1955,0,9944,1330,1330,0,6,0,3,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
172048,2003-10-15,392858,3.0,   ,new,2025,47.6647,-122.0865,71,REDMOND,NMF,WOODBRIDGE DIV 2,2,434000,948000,2003,0,4143,2030,990,0,9,0,3,2.0,3,2,0,1,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
134486,2004-04-15,205000,2.0,   ,nochg,2025,47.7451,-121.9794,70,DUVALL,R6,DUVALL VALLEY VIEW,2,238000,341000,1985,0,7580,1290,830,460,7,6,4,1.0,3,2,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
129049,2021-08-15,515000,,   ,nochg,2025,47.3181,-122.3336,53,FEDERAL WAY,RS7.2,HILLSIDE HEIGHTS,2,174000,337000,1981,0,8645,1540,1060,480,7,7,4,1.0,3,1,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
160194,2010-04-15,560320,2.0,   ,rebuilt - after,2025,47.6878,-122.2059,74,KIRKLAND,RS 7.2,BURKE-FARRARS KIRKLAND DIV NO. 27,2,1228000,2734000,2014,0,13000,4830,2110,720,11,10,3,2.0,5,4,1,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
193633,2000-05-15,216500,1.0,   ,nochg,2025,47.6954,-122.3683,6,SEATTLE,NR3,CHULA VISTA,2,540000,335000,1952,0,6397,2020,900,900,7,6,4,1.5,3,1,1,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
143251,2007-07-15,720000,,   ,nochg,2025,47.6538,-122.0849,35,SAMMAMISH,R4,HIDDEN RIDGE AT HIGH POINT,2,531000,1016000,1995,0,8777,2680,1170,0,10,0,3,2.0,4,2,0,1,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
196343,2001-10-15,207200,1.0,   ,new,2025,47.2855,-122.2811,55,KING COUNTY,R4,JOVITA HEIGHTS ADD,2,138000,416000,1999,0,17161,1930,680,0,7,0,3,2.0,4,2,1,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
60027,2006-08-15,339950,3.0,   ,nochg,2025,47.5046,-122.3601,23,KING COUNTY,R12P,OAK PARK ADD,2,291000,322000,1959,0,8118,1950,1950,0,6,0,3,1.0,4,1,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
83773,2008-10-15,317000,2.0,   ,new,2025,47.6476,-122.356,12,SEATTLE,LR3 (M),DENNY & HOYTS ADD,29,264000,324000,2006,0,666,900,440,0,7,0,4,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
176288,2017-08-15,319450,3.0, 15 54 ,new,2025,47.5134,-122.3412,23,KING COUNTY,R18DPA,GREENBRIDGE DIV 2,2,231000,478000,2013,0,4008,1520,780,0,7,0,3,2.0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
4115,2023-05-15,655000,,   ,nochg,2025,47.3689,-122.1828,62,KENT,SR-6,SEVEN OAKS DIV NO. 02,2,225000,373000,1986,0,7204,1860,1460,400,7,7,4,1.0,3,1,2,0,280,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
188955,2008-05-15,335366,2.0,   ,new,2025,47.3357,-122.0559,58,KING COUNTY,R1,KENTLAKE HIGHLANDS DIV 1B,2,275000,319000,2008,0,4750,2230,880,0,7,0,3,2.0,4,2,0,1,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
22540,2003-09-15,576000,,   ,nochg,2025,47.6525,-122.3964,11,SEATTLE,NR3,BAY VIEW ADD TO SEATTLE,2,763000,594000,1960,0,5000,2320,1720,600,8,7,4,1.0,5,1,2,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
198739,2019-03-15,649950,,   ,new,2025,47.4273,-122.1787,51,KENT,SR-6,MARBELLA,2,243000,686000,2018,0,4740,3100,1386,0,8,0,3,2.0,5,2,1,1,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
180485,2006-03-15,335000,3.0,   ,new,2025,47.3673,-122.03,56,MAPLE VALLEY,R-4,KATESRIDGE,2,390000,262000,2003,0,6468,1890,750,0,7,0,3,2.0,3,2,0,1,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
162463,2017-07-15,518000,1.0,   ,nochg,2025,47.4505,-122.1416,30,KING COUNTY,R6,FAIRWOOD PARK DIV NO. 03,2,363000,395000,1972,0,9600,2310,2310,0,8,0,3,1.0,3,1,1,0,0,440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K
162846,2003-11-15,302000,1.0,   ,nochg,2025,47.5971,-122.1368,67,BELLEVUE,R-5,SPIRITWOOD NO. 06,2,862000,247000,1961,0,8362,2160,1080,1080,7,6,3,1.0,4,2,1,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
8291,2008-07-15,438000,3.0,   ,nochg,2025,47.5994,-122.1461,67,BELLEVUE,R-5,EASTGATE HILLS EVERGREEN ADD,2,862000,180000,1955,0,9179,1250,1250,0,7,0,5,1.0,3,1,0,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
157115,2000-04-15,219000,,   ,nochg,2025,47.2608,-122.2133,87,AUBURN,R7,LAKELAND DIV NO. 07,2,178000,459000,1996,0,6481,2310,1290,0,8,0,3,2.0,4,2,0,1,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
75444,2006-03-15,329670,3.0,   ,new,2025,47.4529,-122.1914,30,RENTON,R-8,AKERS FARMS NO. 06,2,230000,404000,2002,0,4444,1900,1180,720,7,7,3,1.0,5,3,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
88098,2003-04-15,188950,1.0,   ,nochg,2025,47.3206,-122.3624,52,FEDERAL WAY,RS15.0,COUNTRY VILLAGE NO. 02,2,194000,323000,1981,0,15570,1570,1570,0,7,0,3,1.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I
9175,2006-02-15,310000,2.0,   ,nochg,2025,47.4557,-122.2691,24,TUKWILA,LDR,PLEASANT HEIGHTS NO. 02,2,258000,326000,1961,0,11260,1840,1360,480,7,6,3,1.0,4,1,1,1,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J
68566,2018-10-15,675000,,   ,nochg,2025,47.6871,-122.3248,7,SEATTLE,NR3,HUTCHINSONS 2ND DIV OF GREEN LAKE,2,467000,456000,1977,0,4660,1830,1190,640,8,8,3,1.0,3,2,0,1,380,0,0,0,0,3,0,3,0,3,3,0,0,0,3,0,C
189922,2016-02-15,550000,1.0,   ,nochg,2025,47.7212,-122.3536,6,SEATTLE,NR2,COUNTRY CLUB ANNEX ADD,2,442000,558000,1975,0,7367,2460,800,800,7,6,5,2.0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
102152,2001-09-15,384331,2.0, 56 ,new,2025,47.4229,-122.1781,51,KENT,SR-1,,2,274000,841000,2000,0,22004,3070,1590,0,10,0,3,2.0,4,2,0,1,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
71212,2016-08-15,249900,1.0,   ,nochg,2025,47.3058,-122.2088,28,AUBURN,R7,EAST AUBURN ACRES ADD,2,178000,330000,1963,0,21780,1220,1220,0,7,0,3,1.0,3,1,0,1,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
80907,2000-05-15,344950,1.0,   ,nochg,2025,47.6253,-122.1919,92,BELLEVUE,R-3.5,HOLIDAY HILL ADD,2,1736000,91000,1958,0,9142,2630,1510,1120,7,7,4,1.0,3,2,1,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S
25831,2002-07-15,555000,,   ,nochg,2025,47.5316,-122.1478,64,NEWCASTLE,R-4,MEADOW VIEW PARK,2,791000,804000,1992,0,11858,3220,1670,0,9,0,3,2.0,4,3,0,0,0,810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,R
141068,2016-02-15,285000,3.0,   ,nochg,2025,47.2635,-122.2889,55,KING COUNTY,R6,GOLDEN MEADOWS,2,165000,375000,1998,0,6953,1480,1480,0,7,0,4,1.0,3,2,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
179457,2016-06-15,520000,1.0,   ,nochg,2025,47.5798,-122.3847,48,SEATTLE,LR3 (M),NIESZ U R & ADA B ADD,29,299000,342000,1998,0,1158,1290,530,190,7,7,3,2.0,3,1,0,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
85682,2005-10-15,246000,1.0,   ,nochg,2025,47.3743,-122.193,62,KENT,SR-6,COATES ADD,2,215000,251000,1948,0,10966,1490,1490,0,6,0,4,1.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
109514,2020-11-15,475900,,   ,new,2025,47.1967,-121.9735,41,ENUMCLAW,PUD,SUNTOP PUD--DIVISION 5,2,202000,375000,2020,0,5250,2450,1090,0,7,0,3,2.0,4,2,0,1,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
166516,2011-11-15,266500,3.0, 26 ,nochg,2025,47.7316,-122.2208,37,KIRKLAND,RSA 6,INGLEMOOR HIGHLANDS,2,452000,595000,1977,0,7945,2250,1360,890,8,7,4,1.0,5,1,2,0,310,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
104759,2007-05-15,439000,,   ,new,2025,47.6703,-122.3912,19,SEATTLE,LR2 (M),BALLARDS 2ND TO GILMAN PARK,29,268000,487000,2007,0,1217,1210,510,200,8,8,3,2.0,2,1,1,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
76503,2015-06-15,403483,1.0,   ,new,2025,47.3703,-122.0183,56,MAPLE VALLEY,R-6,ARBORS AT ROCK CREEK PH 2,2,400000,418000,2015,0,4357,2370,1070,0,8,0,3,2.0,3,2,0,1,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
44059,1999-07-15,705000,1.0, 26 ,reno - after,1999,47.6397,-122.2378,33,MEDINA,R20,ROLFES EVERGREEN POINT TRS,2,435000,162000,1926,0,21750,2510,1170,900,7,5,4,1.5,4,1,2,0,270,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S
121342,2005-02-15,401000,2.0,   ,nochg,2025,47.3849,-122.1618,62,KENT,SR-4.5,MERIDIAN VALLEY COUNTRY CLUB,2,310000,407000,1983,0,11500,2790,1440,1350,8,8,4,1.0,4,2,1,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
108450,2023-06-15,1250000,3.0,   ,new,2025,47.6299,-122.32,13,SEATTLE,LR3 (M),PHINNEYS ADD,29,467000,599000,2015,0,1270,1590,530,0,9,0,3,3.0,3,1,1,1,270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,D
95511,2017-03-15,637400,,   ,nochg,2025,47.6821,-122.3733,82,SEATTLE,NR3,BALLARD PARK ADD,2,631000,153000,1952,0,5000,940,940,0,7,0,3,1.0,3,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
111321,2023-08-15,570000,1.0,   ,nochg,2025,47.3536,-122.118,86,COVINGTON,MHO,COVINGTON FIRS,6,266000,239000,1977,0,9669,1580,1050,530,7,7,3,1.0,3,1,1,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
147208,2015-06-15,689999,1.0,   ,new,2025,47.6006,-122.3055,15,SEATTLE,NC1-55 (M),HILL TRACT ADD,29,309000,601000,2015,0,1297,2120,750,620,9,9,3,2.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
101809,2010-02-15,650000,,   ,new,2025,47.7388,-122.2108,38,BOTHELL,R 9600,BENTLEY DIV I,2,822000,915000,2009,0,9870,3810,1360,990,9,9,3,2.0,3,2,1,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
123477,2022-08-15,504000,4.0,   ,nochg,2025,47.3277,-122.338,53,FEDERAL WAY,RS7.2,MIRROR LAKE VILLAGE ADD,2,139000,326000,1961,0,8470,1120,1120,0,6,0,5,1.0,3,1,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
191921,2011-08-15,950000,1.0,   ,nochg,2025,47.5346,-122.2208,97,MERCER ISLAND,R-9.6,TARYWOOD PARK,2,1321000,1174000,1985,0,11019,3620,1690,630,11,10,4,2.0,4,3,0,1,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187791,2014-06-15,885000,4.0,   ,nochg,2025,47.5402,-122.2311,34,MERCER ISLAND,R-9.6,TWIN VIEW NO. 02,2,1111000,500000,1975,0,9552,2060,1610,450,9,8,4,1.0,3,1,1,1,210,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S
62200,2012-06-15,335000,2.0,   ,nochg,2025,47.5198,-122.1826,64,NEWCASTLE,R-4,WINDTREE NO. 03,2,610000,376000,1979,0,9826,2280,1360,920,8,7,4,1.0,3,1,2,0,310,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
65717,2001-04-15,279500,2.0,   ,rebuilt - before,1999,47.722,-122.2904,8,SEATTLE,L-1,CEDAR PARK ADD,2,24400,9600,1946,0,8400,1220,800,420,6,6,4,1.0,4,1,0,0,190,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,C
157288,2022-04-15,860000,2.0,   ,nochg,2025,47.753,-122.3424,2,SHORELINE,R6,MORRISON ADD NO. 04,2,354000,321000,1955,0,7000,1110,970,0,7,0,4,1.5,2,1,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
41933,2003-05-15,199500,1.0,   ,nochg,2025,47.4458,-122.1115,60,KING COUNTY,R6,,2,190000,215000,1972,0,10889,1090,670,0,6,0,4,1.5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
38896,2018-09-15,824500,2.0,   ,nochg,2025,47.7579,-122.14,36,WOODINVILLE,R-6,WOODVIEW CREST,2,526000,995000,1987,0,17467,3220,2150,0,8,0,5,2.0,4,2,0,1,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
41963,2003-07-15,217000,1.0,   ,nochg,2025,47.734,-121.9786,70,DUVALL,R4.5,CARRIE RAE DIV NO. 01,2,266000,349000,1985,0,10023,1130,1130,0,7,0,3,1.0,3,1,1,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
46916,2002-11-15,408000,1.0,   ,nochg,2025,47.5618,-122.1545,31,BELLEVUE,R-3.5,SOMERSET HIGHLANDS NO. 02,2,1175000,407000,1977,0,9200,2730,1370,1360,8,8,4,1.0,4,1,1,1,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
4770,1999-11-15,250000,,   ,reno - after,1999,47.5559,-122.3916,16,SEATTLE,SF 5000,ROSENBAUM SPRING HILL ADD NO. 01,2,82000,145000,1965,0,5560,1700,1350,350,8,7,3,1.0,3,1,1,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
121862,2001-12-15,230000,1.0,   ,nochg,2025,47.5526,-122.3941,16,SEATTLE,NR3,WALDEMERE ADD TO W S,2,441000,365000,1943,0,6125,1680,840,840,7,6,4,1.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,F
80151,2022-01-15,903000,2.0,   ,nochg,2025,47.6972,-122.3691,6,SEATTLE,NR3,CROWN HILL ADD,2,572000,185000,1942,0,8126,1210,810,400,6,5,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
144913,2008-06-15,435000,3.0,   ,new,2025,47.4881,-122.1425,32,RENTON,R-4,EAGLES RIDGE,2,333000,585000,2002,0,7350,2400,1070,0,8,0,3,2.0,4,2,0,1,0,660,0,0,0,2,0,0,0,0,0,0,0,0,0,0,K
173393,2001-05-15,413000,1.0,   ,nochg,2025,47.6234,-122.0287,35,SAMMAMISH,R6,AUTUMN WIND,2,518000,943000,1996,0,6702,2750,1460,0,9,0,3,2.0,4,2,0,1,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
48413,1999-06-15,226000,,   ,nochg,2025,47.5794,-122.3806,48,SEATTLE,NR3,WHEELERS WESTERN ADD,2,644000,295000,1910,0,5000,1580,960,0,7,0,4,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
86360,2005-07-15,205769,2.0,   ,new,2025,47.3498,-122.0202,56,MAPLE VALLEY,R-8,GLACIER VALLEY PH 03,29,325000,163000,2005,0,2561,1310,630,0,7,0,3,2.0,2,2,0,0,0,260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M
100753,2004-05-15,402000,2.0,   ,nochg,2025,47.574,-122.288,79,SEATTLE,NR3,YORK ADD,2,327000,505000,1920,0,4080,2440,1010,1010,6,5,4,1.5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
143966,2018-04-15,870000,3.0,   ,nochg,2025,47.6502,-122.03,71,KING COUNTY,RA5,CANTERBURY WOODS,2,507000,706000,1979,0,36716,2460,1720,740,8,8,3,1.0,4,1,2,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
190639,2013-07-15,255000,2.0,   ,new,2025,47.4197,-122.1571,60,KING COUNTY,R6P,JERRY'S PLACE,29,198000,333000,2003,0,2460,2080,1050,530,7,7,3,1.5,3,1,1,1,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
